ISO3,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979
DNK,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,12.0,12.0,12.0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOM,1.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,7.0,8.0,8.0,9.0,9.0,11.0,11.0,13.0,15.0,15.0,16.0,16.0,16.0,17.0,18.0,21.0,25.0,28.0,28.0,33.0,36.0,38.0,41.0,44.0,48.0,49.0,50.0,53.0,56.0,59.0,61.0,61.0,63.0,65.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DZA,0.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,9.0,12.0,12.0,13.0,14.0,14.0,15.0,20.0,21.0,24.0,29.0,31.0,34.0,35.0,42.0,43.0,45.0,45.0,46.0,48.0,48.0,48.0,50.0,50.0,51.0,52.0,53.0,53.0,56.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECU,0.0,0.0,1.0,3.0,3.0,4.0,4.0,6.0,6.0,7.0,7.0,7.0,8.0,11.0,12.0,12.0,12.0,15.0,15.0,15.0,18.0,20.0,22.0,23.0,23.0,23.0,24.0,24.0,25.0,27.0,29.0,31.0,33.0,37.0,37.0,38.0,40.0,40.0,40.0,42.0,43.0,45.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,7.0,9.0,9.0,9.0,10.0,10.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,19.0,20.0,20.0,20.0,20.0,21.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP,1.0,2.0,4.0,6.0,9.0,12.0,12.0,14.0,14.0,17.0,20.0,21.0,21.0,21.0,25.0,27.0,29.0,31.0,33.0,35.0,40.0,41.0,42.0,44.0,47.0,49.0,52.0,56.0,56.0,58.0,60.0,61.0,63.0,65.0,66.0,68.0,69.0,71.0,75.0,83.0,84.0,87.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,7.0,8.0,9.0,9.0,9.0,11.0,13.0,14.0,16.0,19.0,20.0,27.0,31.0,34.0,35.0,37.0,37.0,42.0,49.0,51.0,55.0,56.0,59.0,61.0,61.0,62.0,62.0,64.0,66.0,66.0,68.0,70.0,74.0,76.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJI,1.0,2.0,2.0,5.0,5.0,8.0,10.0,11.0,11.0,12.0,13.0,13.0,14.0,15.0,15.0,15.0,15.0,16.0,17.0,18.0,19.0,20.0,20.0,21.0,23.0,23.0,25.0,29.0,30.0,32.0,33.0,33.0,36.0,36.0,36.0,37.0,39.0,39.0,41.0,42.0,45.0,46.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,1.0,2.0,8.0,16.0,21.0,24.0,25.0,27.0,28.0,30.0,40.0,43.0,46.0,49.0,52.0,53.0,56.0,59.0,61.0,69.0,76.0,83.0,88.0,94.0,95.0,100.0,103.0,106.0,110.0,114.0,118.0,120.0,121.0,124.0,131.0,134.0,135.0,138.0,145.0,154.0,161.0,170.0,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBR,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0,6.0,13.0,15.0,15.0,17.0,19.0,20.0,21.0,24.0,28.0,31.0,37.0,39.0,44.0,45.0,46.0,50.0,50.0,54.0,57.0,60.0,62.0,62.0,67.0,72.0,74.0,76.0,76.0,77.0,79.0,82.0,85.0,86.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,13.0,16.0,17.0,18.0,18.0,18.0,19.0,20.0,21.0,22.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,11.0,13.0,15.0,17.0,17.0,18.0,18.0,19.0,20.0,22.0,23.0,25.0,27.0,29.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIN,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,14.0,15.0,15.0,17.0,17.0,18.0,18.0,18.0,19.0,20.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,7.0,7.0,7.0,8.0,10.0,12.0,14.0,14.0,15.0,16.0,16.0,17.0,17.0,18.0,18.0,19.0,19.0,20.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,0.0,0.0,0.0,1.0,3.0,5.0,5.0,8.0,9.0,9.0,11.0,12.0,12.0,12.0,13.0,14.0,14.0,15.0,17.0,17.0,22.0,24.0,29.0,32.0,34.0,34.0,37.0,41.0,41.0,43.0,44.0,44.0,46.0,46.0,47.0,49.0,50.0,52.0,53.0,54.0,56.0,57.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRD,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTM,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,8.0,9.0,10.0,10.0,12.0,13.0,15.0,18.0,21.0,23.0,23.0,27.0,28.0,31.0,35.0,37.0,42.0,48.0,49.0,49.0,53.0,56.0,58.0,64.0,67.0,69.0,74.0,77.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,11.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKG,2.0,3.0,7.0,11.0,11.0,14.0,16.0,18.0,19.0,22.0,22.0,23.0,26.0,33.0,34.0,34.0,34.0,36.0,36.0,37.0,37.0,37.0,37.0,39.0,39.0,40.0,40.0,40.0,43.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,47.0,48.0,48.0,48.0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HND,0.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,7.0,7.0,8.0,8.0,8.0,10.0,13.0,15.0,18.0,19.0,20.0,21.0,23.0,25.0,29.0,31.0,32.0,37.0,38.0,41.0,43.0,44.0,48.0,49.0,50.0,50.0,53.0,53.0,55.0,59.0,61.0,61.0,65.0,66.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,8.0,8.0,11.0,12.0,14.0,14.0,14.0,17.0,17.0,20.0,20.0,22.0,23.0,23.0,25.0,26.0,27.0,27.0,27.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTI,2.0,2.0,2.0,2.0,2.0,2.0,4.0,8.0,13.0,16.0,17.0,17.0,18.0,20.0,21.0,21.0,25.0,25.0,26.0,27.0,29.0,31.0,33.0,38.0,41.0,49.0,52.0,59.0,63.0,66.0,71.0,75.0,80.0,81.0,83.0,85.0,93.0,98.0,98.0,100.0,101.0,104.0,106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUN,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,8.0,9.0,11.0,12.0,14.0,15.0,19.0,21.0,22.0,23.0,23.0,24.0,24.0,25.0,27.0,28.0,28.0,29.0,30.0,31.0,32.0,32.0,32.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDN,3.0,7.0,14.0,18.0,22.0,26.0,31.0,37.0,40.0,43.0,45.0,49.0,51.0,53.0,60.0,65.0,71.0,73.0,75.0,79.0,87.0,95.0,104.0,117.0,124.0,130.0,142.0,152.0,165.0,172.0,180.0,188.0,199.0,211.0,219.0,230.0,242.0,252.0,260.0,274.0,300.0,321.0,334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,10.0,16.0,22.0,32.0,41.0,50.0,60.0,70.0,78.0,85.0,97.0,106.0,114.0,123.0,128.0,137.0,149.0,158.0,172.0,179.0,192.0,209.0,222.0,238.0,244.0,269.0,289.0,309.0,320.0,337.0,354.0,366.0,375.0,386.0,402.0,421.0,436.0,454.0,477.0,489.0,500.0,516.0,523.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRL,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,9.0,10.0,11.0,12.0,12.0,13.0,13.0,14.0,15.0,15.0,15.0,15.0,16.0,16.0,17.0,17.0,17.0,18.0,19.0,19.0,20.0,21.0,21.0,22.0,22.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRN,2.0,4.0,4.0,4.0,4.0,4.0,6.0,12.0,13.0,14.0,16.0,21.0,24.0,28.0,31.0,34.0,38.0,40.0,44.0,49.0,53.0,57.0,61.0,63.0,66.0,71.0,72.0,74.0,77.0,77.0,77.0,77.0,78.0,78.0,79.0,84.0,85.0,87.0,88.0,91.0,98.0,102.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,6.0,6.0,7.0,8.0,9.0,9.0,10.0,10.0,10.0,11.0,12.0,13.0,16.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISL,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISR,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,12.0,12.0,13.0,14.0,14.0,15.0,15.0,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,0.0,0.0,1.0,3.0,3.0,4.0,5.0,11.0,11.0,11.0,14.0,14.0,16.0,17.0,20.0,20.0,23.0,25.0,27.0,29.0,33.0,36.0,40.0,43.0,44.0,45.0,47.0,49.0,52.0,56.0,59.0,63.0,66.0,67.0,72.0,76.0,77.0,81.0,85.0,90.0,97.0,99.0,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAM,1.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,7.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0,13.0,16.0,16.0,18.0,21.0,22.0,24.0,26.0,26.0,27.0,27.0,28.0,28.0,29.0,29.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPN,2.0,7.0,12.0,16.0,17.0,19.0,24.0,25.0,26.0,30.0,33.0,38.0,40.0,46.0,49.0,51.0,53.0,56.0,63.0,66.0,70.0,75.0,81.0,84.0,95.0,99.0,104.0,109.0,111.0,116.0,118.0,123.0,130.0,139.0,150.0,160.0,167.0,171.0,176.0,185.0,189.0,193.0,199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,10.0,10.0,12.0,13.0,15.0,15.0,16.0,17.0,17.0,18.0,19.0,19.0,20.0,21.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEN,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,8.0,9.0,10.0,11.0,11.0,12.0,17.0,19.0,22.0,26.0,30.0,34.0,42.0,44.0,48.0,52.0,53.0,57.0,58.0,61.0,64.0,65.0,68.0,71.0,73.0,74.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KGZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,9.0,10.0,11.0,12.0,12.0,13.0,14.0,14.0,16.0,16.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,19.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KHM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,6.0,6.0,8.0,9.0,11.0,13.0,13.0,14.0,16.0,18.0,19.0,19.0,21.0,22.0,23.0,24.0,25.0,26.0,28.0,29.0,29.0,30.0,31.0,33.0,37.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNA,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,2.0,4.0,6.0,6.0,8.0,9.0,10.0,13.0,14.0,15.0,18.0,20.0,22.0,24.0,25.0,27.0,29.0,31.0,35.0,37.0,42.0,46.0,50.0,51.0,58.0,63.0,64.0,66.0,67.0,67.0,68.0,71.0,74.0,74.0,77.0,77.0,79.0,79.0,80.0,84.0,89.0,90.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KWT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAO,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,7.0,9.0,10.0,11.0,14.0,15.0,15.0,15.0,16.0,17.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,22.0,22.0,24.0,24.0,26.0,27.0,29.0,30.0,31.0,34.0,36.0,38.0,39.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,9.0,10.0,11.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LCA,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,13.0,13.0,13.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKA,1.0,3.0,6.0,7.0,11.0,12.0,13.0,14.0,15.0,16.0,18.0,19.0,21.0,24.0,27.0,28.0,29.0,30.0,32.0,33.0,36.0,38.0,39.0,40.0,41.0,42.0,43.0,46.0,50.0,53.0,55.0,59.0,62.0,65.0,72.0,74.0,76.0,79.0,82.0,88.0,91.0,96.0,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSO,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,12.0,12.0,15.0,15.0,15.0,16.0,16.0,17.0,17.0,17.0,18.0,19.0,20.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUX,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,13.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,8.0,9.0,9.0,10.0,13.0,14.0,15.0,16.0,16.0,17.0,20.0,20.0,22.0,24.0,26.0,26.0,27.0,27.0,30.0,30.0,31.0,33.0,34.0,37.0,37.0,39.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
