,ISO3,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
36,CHN,5.0,12.0,18.0,25.0,30.0,42.0,52.0,64.0,79.0,88.0,102.0,112.0,128.0,144.0,159.0,171.0,187.0,204.0,215.0,233.0,257.0,284.0,308.0,324.0,342.0,370.0,400.0,418.0,441.0,465.0,486.0,499.0,521.0,555.0,588.0,619.0,649.0,675.0,695.0,708.0,719.0,731.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.1923076923077,766.3846153846155,780.5769230769232,794.769230769231,808.9615384615387,823.1538461538464,837.3461538461542,851.5384615384619,865.7307692307696,879.9230769230774,894.1153846153851,908.3076923076928,922.5000000000006,936.6923076923083,950.884615384616,965.0769230769238,979.2692307692315,993.4615384615392
37,CIV,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,8.0,8.0,8.0,8.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,16.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.326923076923077,17.653846153846153,17.98076923076923,18.307692307692307,18.634615384615383,18.96153846153846,19.288461538461537,19.615384615384613,19.94230769230769,20.269230769230766,20.596153846153843,20.92307692307692,21.249999999999996,21.576923076923073,21.90384615384615,22.230769230769226,22.557692307692303,22.88461538461538
38,CMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,8.0,8.0,9.0,9.0,11.0,11.0,12.0,13.0,13.0,14.0,14.0,17.0,18.0,19.0,20.0,20.0,21.0,21.0,22.0,23.0,23.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.51923076923077,28.03846153846154,28.55769230769231,29.07692307692308,29.59615384615385,30.11538461538462,30.63461538461539,31.15384615384616,31.67307692307693,32.1923076923077,32.71153846153847,33.23076923076923,33.75,34.26923076923077,34.78846153846153,35.3076923076923,35.826923076923066,36.34615384615383
39,COD,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,9.0,10.0,14.0,14.0,15.0,19.0,20.0,22.0,24.0,28.0,30.0,31.0,31.0,33.0,37.0,39.0,41.0,42.0,45.0,51.0,51.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.07692307692308,58.15384615384616,59.23076923076924,60.30769230769232,61.3846153846154,62.46153846153848,63.53846153846156,64.61538461538464,65.69230769230772,66.7692307692308,67.84615384615388,68.92307692307696,70.00000000000004,71.07692307692312,72.1538461538462,73.23076923076928,74.30769230769236,75.38461538461544
40,COG,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,14.0,15.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.307692307692307,16.615384615384613,16.92307692307692,17.230769230769226,17.538461538461533,17.84615384615384,18.153846153846146,18.461538461538453,18.76923076923076,19.076923076923066,19.384615384615373,19.69230769230768,19.999999999999986,20.307692307692292,20.6153846153846,20.923076923076906,21.230769230769212,21.53846153846152
41,COK,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.134615384615385,7.26923076923077,7.403846153846155,7.53846153846154,7.673076923076925,7.80769230769231,7.942307692307695,8.07692307692308,8.211538461538465,8.34615384615385,8.480769230769235,8.61538461538462,8.750000000000005,8.88461538461539,9.019230769230775,9.15384615384616,9.288461538461545,9.42307692307693
42,COL,1.0,3.0,5.0,6.0,7.0,7.0,12.0,15.0,17.0,18.0,22.0,26.0,26.0,30.0,33.0,35.0,38.0,39.0,41.0,47.0,50.0,56.0,61.0,65.0,67.0,71.0,72.0,76.0,79.0,82.0,88.0,91.0,94.0,95.0,100.0,104.0,106.0,113.0,115.0,121.0,127.0,138.0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.92307692307693,157.84615384615387,160.7692307692308,163.69230769230774,166.61538461538467,169.5384615384616,172.46153846153854,175.38461538461547,178.3076923076924,181.23076923076934,184.15384615384627,187.0769230769232,190.00000000000014,192.92307692307708,195.846153846154,198.76923076923094,201.69230769230788,204.6153846153848
43,COM,0.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.211538461538462,11.423076923076923,11.634615384615385,11.846153846153847,12.057692307692308,12.26923076923077,12.480769230769232,12.692307692307693,12.903846153846155,13.115384615384617,13.326923076923078,13.53846153846154,13.750000000000002,13.961538461538463,14.173076923076925,14.384615384615387,14.596153846153848,14.80769230769231
44,CPV,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.211538461538462,11.423076923076923,11.634615384615385,11.846153846153847,12.057692307692308,12.26923076923077,12.480769230769232,12.692307692307693,12.903846153846155,13.115384615384617,13.326923076923078,13.53846153846154,13.750000000000002,13.961538461538463,14.173076923076925,14.384615384615387,14.596153846153848,14.80769230769231
45,CRI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,6.0,8.0,9.0,12.0,12.0,14.0,15.0,16.0,17.0,19.0,20.0,22.0,25.0,25.0,27.0,31.0,31.0,33.0,34.0,35.0,35.0,36.0,37.0,38.0,39.0,41.0,41.0,42.0,43.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.84615384615385,45.69230769230769,46.53846153846154,47.38461538461539,48.23076923076923,49.07692307692308,49.92307692307693,50.769230769230774,51.61538461538462,52.46153846153847,53.307692307692314,54.15384615384616,55.00000000000001,55.846153846153854,56.6923076923077,57.53846153846155,58.384615384615394,59.23076923076924
46,CUB,1.0,2.0,3.0,4.0,4.0,6.0,8.0,9.0,12.0,12.0,14.0,14.0,15.0,19.0,21.0,24.0,27.0,28.0,30.0,32.0,34.0,35.0,38.0,39.0,42.0,44.0,46.0,49.0,54.0,54.0,54.0,54.0,57.0,58.0,58.0,60.0,61.0,62.0,64.0,65.0,67.0,69.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.38461538461539,74.76923076923077,76.15384615384616,77.53846153846155,78.92307692307693,80.30769230769232,81.69230769230771,83.0769230769231,84.46153846153848,85.84615384615387,87.23076923076925,88.61538461538464,90.00000000000003,91.38461538461542,92.7692307692308,94.15384615384619,95.53846153846158,96.92307692307696
47,CYM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.134615384615385,7.26923076923077,7.403846153846155,7.53846153846154,7.673076923076925,7.80769230769231,7.942307692307695,8.07692307692308,8.211538461538465,8.34615384615385,8.480769230769235,8.61538461538462,8.750000000000005,8.88461538461539,9.019230769230775,9.15384615384616,9.288461538461545,9.42307692307693
48,CYP,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.192307692307692,10.384615384615383,10.576923076923075,10.769230769230766,10.961538461538458,11.15384615384615,11.346153846153841,11.538461538461533,11.730769230769225,11.923076923076916,12.115384615384608,12.3076923076923,12.499999999999991,12.692307692307683,12.884615384615374,13.076923076923066,13.269230769230758,13.46153846153845
49,CZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,7.0,8.0,8.0,11.0,13.0,14.0,15.0,17.0,21.0,21.0,23.0,24.0,24.0,24.0,24.0,25.0,26.0,26.0,27.0,30.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.61538461538461,33.230769230769226,33.84615384615384,34.46153846153845,35.076923076923066,35.69230769230768,36.30769230769229,36.923076923076906,37.53846153846152,38.15384615384613,38.769230769230745,39.38461538461536,39.99999999999997,40.615384615384585,41.2307692307692,41.84615384615381,42.461538461538424,43.07692307692304
50,DDR,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0576923076923075,3.115384615384615,3.1730769230769225,3.23076923076923,3.2884615384615374,3.346153846153845,3.4038461538461524,3.46153846153846,3.5192307692307674,3.576923076923075,3.6346153846153824,3.69230769230769,3.7499999999999973,3.807692307692305,3.8653846153846123,3.92307692307692,3.9807692307692273,4.038461538461535
51,DEU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,11.0,15.0,17.0,18.0,20.0,21.0,25.0,25.0,26.0,30.0,33.0,34.0,39.0,44.0,47.0,50.0,53.0,57.0,58.0,60.0,64.0,66.0,66.0,67.0,70.0,72.0,75.0,76.0,79.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.59615384615384,86.19230769230768,87.78846153846152,89.38461538461536,90.9807692307692,92.57692307692304,94.17307692307688,95.76923076923072,97.36538461538456,98.9615384615384,100.55769230769224,102.15384615384608,103.74999999999991,105.34615384615375,106.9423076923076,108.53846153846143,110.13461538461527,111.73076923076911
52,DFR,0.0,0.0,0.0,2.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.134615384615385,7.26923076923077,7.403846153846155,7.53846153846154,7.673076923076925,7.80769230769231,7.942307692307695,8.07692307692308,8.211538461538465,8.34615384615385,8.480769230769235,8.61538461538462,8.750000000000005,8.88461538461539,9.019230769230775,9.15384615384616,9.288461538461545,9.42307692307693
53,DJI,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,12.0,13.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,18.0,18.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.365384615384617,19.730769230769234,20.09615384615385,20.461538461538467,20.826923076923084,21.1923076923077,21.557692307692317,21.923076923076934,22.28846153846155,22.653846153846168,23.019230769230784,23.3846153846154,23.750000000000018,24.115384615384635,24.48076923076925,24.846153846153868,25.211538461538485,25.5769230769231
54,DMA,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.192307692307692,10.384615384615383,10.576923076923075,10.769230769230766,10.961538461538458,11.15384615384615,11.346153846153841,11.538461538461533,11.730769230769225,11.923076923076916,12.115384615384608,12.3076923076923,12.499999999999991,12.692307692307683,12.884615384615374,13.076923076923066,13.269230769230758,13.46153846153845
55,DNK,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,12.0,12.0,12.0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.307692307692307,16.615384615384613,16.92307692307692,17.230769230769226,17.538461538461533,17.84615384615384,18.153846153846146,18.461538461538453,18.76923076923076,19.076923076923066,19.384615384615373,19.69230769230768,19.999999999999986,20.307692307692292,20.6153846153846,20.923076923076906,21.230769230769212,21.53846153846152
56,DOM,1.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,7.0,8.0,8.0,9.0,9.0,11.0,11.0,13.0,15.0,15.0,16.0,16.0,16.0,17.0,18.0,21.0,25.0,28.0,28.0,33.0,36.0,38.0,41.0,44.0,48.0,49.0,50.0,53.0,56.0,59.0,61.0,61.0,63.0,65.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3076923076923,70.61538461538461,71.92307692307692,73.23076923076923,74.53846153846153,75.84615384615384,77.15384615384615,78.46153846153845,79.76923076923076,81.07692307692307,82.38461538461537,83.69230769230768,84.99999999999999,86.30769230769229,87.6153846153846,88.9230769230769,90.23076923076921,91.53846153846152
57,DZA,0.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,9.0,12.0,12.0,13.0,14.0,14.0,15.0,20.0,21.0,24.0,29.0,31.0,34.0,35.0,42.0,43.0,45.0,45.0,46.0,48.0,48.0,48.0,50.0,50.0,51.0,52.0,53.0,53.0,56.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.09615384615385,59.19230769230769,60.28846153846154,61.38461538461539,62.48076923076923,63.57692307692308,64.67307692307692,65.76923076923076,66.8653846153846,67.96153846153844,69.05769230769228,70.15384615384612,71.24999999999996,72.3461538461538,73.44230769230764,74.53846153846148,75.63461538461532,76.73076923076916
58,ECU,0.0,0.0,1.0,3.0,3.0,4.0,4.0,6.0,6.0,7.0,7.0,7.0,8.0,11.0,12.0,12.0,12.0,15.0,15.0,15.0,18.0,20.0,22.0,23.0,23.0,23.0,24.0,24.0,25.0,27.0,29.0,31.0,33.0,37.0,37.0,38.0,40.0,40.0,40.0,42.0,43.0,45.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.96153846153846,51.92307692307692,52.88461538461538,53.84615384615384,54.8076923076923,55.76923076923076,56.73076923076922,57.69230769230768,58.65384615384614,59.6153846153846,60.57692307692306,61.53846153846152,62.49999999999998,63.46153846153844,64.4230769230769,65.38461538461537,66.34615384615384,67.3076923076923
59,EGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,7.0,9.0,9.0,9.0,10.0,10.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,19.0,20.0,20.0,20.0,20.0,21.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.423076923076923,22.846153846153847,23.26923076923077,23.692307692307693,24.115384615384617,24.53846153846154,24.961538461538463,25.384615384615387,25.80769230769231,26.230769230769234,26.653846153846157,27.07692307692308,27.500000000000004,27.923076923076927,28.34615384615385,28.769230769230774,29.192307692307697,29.61538461538462
60,ERI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.115384615384615,6.23076923076923,6.346153846153845,6.46153846153846,6.576923076923075,6.69230769230769,6.807692307692305,6.92307692307692,7.038461538461535,7.15384615384615,7.269230769230765,7.38461538461538,7.499999999999995,7.61538461538461,7.730769230769225,7.84615384615384,7.961538461538455,8.07692307692307
61,ESP,1.0,2.0,4.0,6.0,9.0,12.0,12.0,14.0,14.0,17.0,20.0,21.0,21.0,21.0,25.0,27.0,29.0,31.0,33.0,35.0,40.0,41.0,42.0,44.0,47.0,49.0,52.0,56.0,56.0,58.0,60.0,61.0,63.0,65.0,66.0,68.0,69.0,71.0,75.0,83.0,84.0,87.0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71153846153847,92.42307692307693,94.1346153846154,95.84615384615387,97.55769230769234,99.2692307692308,100.98076923076927,102.69230769230774,104.4038461538462,106.11538461538467,107.82692307692314,109.5384615384616,111.25000000000007,112.96153846153854,114.673076923077,116.38461538461547,118.09615384615394,119.8076923076924
62,EST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.076923076923077,4.153846153846153,4.23076923076923,4.307692307692307,4.384615384615383,4.46153846153846,4.5384615384615365,4.615384615384613,4.69230769230769,4.7692307692307665,4.846153846153843,4.92307692307692,4.9999999999999964,5.076923076923073,5.15384615384615,5.230769230769226,5.307692307692303,5.38461538461538
63,ETH,0.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,7.0,8.0,9.0,9.0,9.0,11.0,13.0,14.0,16.0,19.0,20.0,27.0,31.0,34.0,35.0,37.0,37.0,42.0,49.0,51.0,55.0,56.0,59.0,61.0,61.0,62.0,62.0,64.0,66.0,66.0,68.0,70.0,74.0,76.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.5,81.0,82.5,84.0,85.5,87.0,88.5,90.0,91.5,93.0,94.5,96.0,97.5,99.0,100.5,102.0,103.5,105.0
64,FIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0576923076923075,3.115384615384615,3.1730769230769225,3.23076923076923,3.2884615384615374,3.346153846153845,3.4038461538461524,3.46153846153846,3.5192307692307674,3.576923076923075,3.6346153846153824,3.69230769230769,3.7499999999999973,3.807692307692305,3.8653846153846123,3.92307692307692,3.9807692307692273,4.038461538461535
65,FJI,1.0,2.0,2.0,5.0,5.0,8.0,10.0,11.0,11.0,12.0,13.0,13.0,14.0,15.0,15.0,15.0,15.0,16.0,17.0,18.0,19.0,20.0,20.0,21.0,23.0,23.0,25.0,29.0,30.0,32.0,33.0,33.0,36.0,36.0,36.0,37.0,39.0,39.0,41.0,42.0,45.0,46.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.90384615384615,48.80769230769231,49.71153846153846,50.61538461538461,51.51923076923077,52.42307692307692,53.32692307692307,54.230769230769226,55.13461538461538,56.03846153846153,56.942307692307686,57.84615384615384,58.74999999999999,59.653846153846146,60.5576923076923,61.46153846153845,62.365384615384606,63.26923076923076
66,FRA,1.0,2.0,8.0,16.0,21.0,24.0,25.0,27.0,28.0,30.0,40.0,43.0,46.0,49.0,52.0,53.0,56.0,59.0,61.0,69.0,76.0,83.0,88.0,94.0,95.0,100.0,103.0,106.0,110.0,114.0,118.0,120.0,121.0,124.0,131.0,134.0,135.0,138.0,145.0,154.0,161.0,170.0,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.3846153846154,182.76923076923077,186.15384615384616,189.53846153846155,192.92307692307693,196.30769230769232,199.6923076923077,203.0769230769231,206.46153846153848,209.84615384615387,213.23076923076925,216.61538461538464,220.00000000000003,223.38461538461542,226.7692307692308,230.1538461538462,233.53846153846158,236.92307692307696
67,FSM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.192307692307692,10.384615384615383,10.576923076923075,10.769230769230766,10.961538461538458,11.15384615384615,11.346153846153841,11.538461538461533,11.730769230769225,11.923076923076916,12.115384615384608,12.3076923076923,12.499999999999991,12.692307692307683,12.884615384615374,13.076923076923066,13.269230769230758,13.46153846153845
68,GAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096153846153846,5.192307692307692,5.288461538461537,5.384615384615383,5.480769230769229,5.576923076923075,5.673076923076921,5.7692307692307665,5.865384615384612,5.961538461538458,6.057692307692304,6.15384615384615,6.249999999999996,6.346153846153841,6.442307692307687,6.538461538461533,6.634615384615379,6.730769230769225
69,GBR,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0,6.0,13.0,15.0,15.0,17.0,19.0,20.0,21.0,24.0,28.0,31.0,37.0,39.0,44.0,45.0,46.0,50.0,50.0,54.0,57.0,60.0,62.0,62.0,67.0,72.0,74.0,76.0,76.0,77.0,79.0,82.0,85.0,86.0,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.75,94.5,96.25,98.0,99.75,101.5,103.25,105.0,106.75,108.5,110.25,112.0,113.75,115.5,117.25,119.0,120.75,122.5
70,GEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,13.0,16.0,17.0,18.0,18.0,18.0,19.0,20.0,21.0,22.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.442307692307693,23.884615384615387,24.32692307692308,24.769230769230774,25.211538461538467,25.65384615384616,26.096153846153854,26.538461538461547,26.98076923076924,27.423076923076934,27.865384615384627,28.30769230769232,28.750000000000014,29.192307692307708,29.6346153846154,30.076923076923094,30.519230769230788,30.96153846153848
71,GHA,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,9.0,9.0,9.0,9.0,9.0,10.0,11.0,13.0,15.0,17.0,17.0,18.0,18.0,19.0,20.0,22.0,23.0,25.0,27.0,29.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.576923076923077,31.153846153846153,31.73076923076923,32.30769230769231,32.88461538461539,33.46153846153847,34.03846153846155,34.61538461538463,35.19230769230771,35.76923076923079,36.34615384615387,36.92307692307695,37.50000000000003,38.07692307692311,38.65384615384619,39.23076923076927,39.80769230769235,40.38461538461543
72,GIN,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,14.0,15.0,15.0,17.0,17.0,18.0,18.0,18.0,19.0,20.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.403846153846153,21.807692307692307,22.21153846153846,22.615384615384613,23.019230769230766,23.42307692307692,23.826923076923073,24.230769230769226,24.63461538461538,25.038461538461533,25.442307692307686,25.84615384615384,26.249999999999993,26.653846153846146,27.0576923076923,27.461538461538453,27.865384615384606,28.26923076923076
73,GMB,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,7.0,7.0,7.0,8.0,10.0,12.0,14.0,14.0,15.0,16.0,16.0,17.0,17.0,18.0,18.0,19.0,19.0,20.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.403846153846153,21.807692307692307,22.21153846153846,22.615384615384613,23.019230769230766,23.42307692307692,23.826923076923073,24.230769230769226,24.63461538461538,25.038461538461533,25.442307692307686,25.84615384615384,26.249999999999993,26.653846153846146,27.0576923076923,27.461538461538453,27.865384615384606,28.26923076923076
