country,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Estonia,EST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,0,0,0.005,0.005,0.007,0.009,0.008,0.008,0.009,0.009,0.028,0.032,0.027,0.036,0.039,0.053,0.054,0.051,0.062,0.071,0.088,0.09,0.118,0.121,0.142,0.149,0.157,0.179,0.182,0.198,0.203,0.215,0.224,0.242,0.274,0.302,0.32,0.375,0.381,0.438,0.446,0.516,0.579,0.671,0.76,0.781,0.754,0.738,0.821,0.732,0.835,0.936,0.942,0.994,0.975,1.011,1.145,1.244,1.122,1.03,1.098,1.011,0.403,0.344,0.314,0.34,0.415,0.459,0.546,0.539,0.781,0.971,1.091,1.173,1.588,1.906,2.145,2.397,2.898,3.282,3.766,3.852,4.067,4.116,4.92,4.323,2.347,2.45,3.553,3.763,4.23,5.095,5.423,6.165,6.874,7.45,7.979,8.442,9.222,10.458,11.466,12.548,13.395,14.085,14.667,15.126,15.874,17.021,18.099,19.2,20.276,21.199,21.791,22.691,23.871,25.334,26.662,27.795,28.861,30.345,31.512,32.583,33.697,33.974,35.314,34.639,35.293,35.798,36.119,38.959,38.728,38.528,38.564,39.366,36.92,34.147,24.421,19.439,20.045,18.061,19.043,18.683,16.941,15.938,15.482,15.882,15.37,17.264,17.327,17.097,16.445,19.942,17.822,14.417,18.975,18.956,17.772,19.66,18.828,15.824,17.489,18.738,17.885,12.324,9.239,10.42,10.312
Eswatini,SWZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.033,0.004,0,0,0.011,0.081,0.202,0.227,0.278,0.304,0.366,0.399,0.381,0.37,0.311,0.337,0.333,0.341,0.44,0.447,0.465,0.436,0.436,0.271,0.333,0.44,0.458,0.436,0.436,0.436,0.96,0.872,0.832,0.711,1.077,1.063,0.788,1.143,1.161,1.238,1.209,1.096,1.081,1.004,1,1.015,1.015,1.041,1.022,1.059,0.997,1.008,1.169,1.4,0.769,0.868,1.055,0.986,1.033,1.121,1.092,1.131,1.265
Ethiopia,ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0.011,0,0,0,0,0.004,0.004,0.088,0.062,0.099,0.183,0.271,0.227,0.242,0.322,0.319,0.337,0.352,0.341,0.396,0.421,0.407,0.644,0.824,1.073,1.725,1.666,1.652,1.849,1.406,1.751,1.736,1.209,1.175,1.047,1.369,1.844,1.817,1.86,1.474,1.835,1.65,1.799,2.195,2.554,2.64,2.794,2.987,2.958,2.937,2.994,2.197,2.506,2.794,2.98,3.147,3.094,3.463,4.265,4.432,4.87,5.159,4.956,5.318,5.84,6.418,6.453,6.337,7.402,8.109,9.781,12.017,12.696,14.425,15.584,15.989,16.675,17.81,18.919,19.073
Faroe Islands,FRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0.055,0.084,0.077,0.099,0.114,0.095,0.117,0.099,0.059,0.114,0.117,0.125,0.121,0.136,0.139,0.169,0.183,0.213,0.256,0.26,0.234,0.253,0.3,0.348,0.33,0.407,0.399,0.48,0.421,0.44,0.458,0.487,0.498,0.517,0.491,0.498,0.528,0.579,0.703,0.656,0.649,0.583,0.575,0.572,0.601,0.59,0.623,0.63,0.689,0.762,0.725,0.733,0.747,0.722,0.678,0.689,0.63,0.575,0.63,0.568,0.59,0.649,0.597,0.608,0.63,0.707,0.725,0.74,0.758,0.737,0.748
Fiji,FJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.132,0.158,0.169,0.158,0.172,0.194,0.165,0.176,0.198,0.194,0.169,0.231,0.242,0.425,0.344,0.322,0.355,0.396,0.432,0.52,0.549,0.579,0.63,0.67,0.623,0.483,0.765,0.709,0.836,0.792,1.077,0.835,0.709,0.577,0.573,0.598,0.472,0.55,0.625,0.801,0.655,0.73,0.729,0.723,0.737,0.792,0.764,0.743,0.756,0.815,1.042,0.88,1.037,1.341,1.082,1.203,1.14,0.846,0.742,1.092,0.999,0.969,1.106,1.252,1.32,1.26,1.362,1.41,1.408,1.041,1.086,1.074
Finland,FIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.073,0.073,0.077,0.048,0.062,0.07,0.062,0.088,0.07,0.092,0.114,0.092,0.088,0.125,0.084,0.095,0.114,0.128,0.077,0.099,0.099,0.121,0.117,0.143,0.22,0.128,0.128,0.121,0.161,0.209,0.22,0.194,0.194,0.22,0.234,0.297,0.517,0.487,0.736,0.601,0.421,0.399,0.513,0.528,0.586,0.616,0.887,1.407,1.282,1.063,1.315,1.484,1.663,0.689,0.106,0.18,0.121,0.073,0.238,0.275,0.282,0.711,1.477,1.744,1.711,1.598,2.851,3.128,3.351,2.648,3.011,3.022,3.224,3.953,3.516,4.963,6.78,5.696,4.871,2.314,3.245,2.81,3.945,2.725,0.64,3.282,5.45,8.458,4.933,6.545,7.977,8.655,7.566,9.152,10.925,12.168,12.241,10.607,13.556,15.087,14.922,16.79,19.336,22.828,25.3,29.489,28.588,33.281,37.897,40.355,40.537,44.106,49.32,46.608,46.026,51.198,50.137,51.825,54.237,58.139,51.403,42.976,41.463,42.147,49.549,53.214,57.533,52.058,52.448,56.915,55.188,54.265,56.314,61.732,58.116,64.033,62.696,59.352,58.866,57.01,62.514,65.041,72.654,68.939,57.047,68.371,66.76,58.621,55.906,64.081,56.638,51.146,51.715,47.619,44.186,47.248,44.654,45.73,42.454,37.735,37.947,36.163
France,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.239,0,2.176,0,0,0,0,0,2.121,2.052,2.217,2.048,2.092,2.341,2.499,2.66,2.382,2.557,2.902,3.012,3.169,3.169,3.517,3.957,4.089,5.91,6.243,6.075,6.551,6.053,6.679,7.247,8.922,9.259,10.637,11.351,11.868,11.571,11.798,13.821,14.528,14.55,15.261,17.836,18.529,20.841,16.69,17.386,19.617,20.038,21.57,25.34,29.213,33.071,34.632,35.281,34.595,34.991,38.131,41.242,43.525,44.188,46.83,49.303,53.56,54.278,55.532,56.942,50.538,50.263,60.925,65.849,62.643,65.26,65.358,63.926,65.223,67.498,76.149,77.985,82.308,86.32,82.913,79.714,79.073,83.29,86.654,88.797,97.818,97.983,98.122,96.33,101.9,102.775,106.282,111.261,115.046,120.3,129.277,125.005,117.662,129.343,125.998,127.427,136.568,145.596,146.714,150.096,150.612,156.907,158.578,171.112,118.351,103.233,109.689,121.604,108.451,116.141,151.778,137.909,163.151,184.189,206.635,213.827,213.732,213.04,211.619,234.282,237.634,217.494,191.775,199.387,201.35,195.372,198.079,217.705,201.798,194.617,137.737,119.927,122.496,125.246,79.986,107.166,165.245,183.624,196.501,229.051,202.279,228.729,226.986,214.548,226.352,238.982,268.499,277.497,266.154,261.89,296.114,315.682,332.887,338.008,368.856,363.468,380.366,404.644,418.226,443.374,460.425,493.395,513.964,538.655,520.659,482.165,523.447,506.948,528.755,532.113,511.047,459.302,440.364,423.248,411.961,405.138,390.285,387.705,385.545,399.62,393.431,417.775,407.717,388.398,381.576,386.457,402.893,395.512,413.965,412.37,406.508,411.016,406.431,412.457,413.663,416.151,406.31,396.198,389.427,370.966,376.564,354.089,356.445,358.487,327.009,331.414,334.005,336.896,322.079,315.45,281.539,306.776,297.534
French Polynesia,PYF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.044,0.051,0.051,0.029,0.037,0.059,0.048,0.066,0.066,0.084,0.121,0.139,0.154,0.161,0.194,0.227,0.216,0.209,0.216,0.213,0.264,0.275,0.311,0.282,0.293,0.33,0.337,0.421,0.462,0.59,0.608,0.612,0.575,0.542,0.469,0.469,0.447,0.469,0.48,0.473,0.469,0.491,0.487,0.539,0.612,0.725,0.725,0.78,0.769,0.828,0.821,0.813,0.835,0.839,0.923,0.887,0.876,0.879,0.85,0.846,0.868,0.861,0.876,0.876,0.846,0.883,0.873
Gabon,GAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.014,0.018,0.015,0.016,0.016,0.021,0.022,0.025,0.022,0.132,0.165,0.088,0.073,0.191,0.216,0.381,1.011,1.96,1.433,2.081,2.843,2.737,5.309,5.448,5.364,5.704,6.306,7.555,6.747,6.625,6.564,6.544,5.509,5.979,6.299,4.951,4.009,4.321,5.757,4.485,4.522,4.917,4.975,4.542,5.22,5.886,5.527,6.453,6.014,6.128,6.48,6.25,6.746,6.386,6.223,5.543,5.038,5.379,5.304,5.836,5.828,5.63,5.927,6.369,6.476,6.522,5.879,5.474,5.426,5.929,5.88,5.706
Gambia,GMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.015,0.011,0.011,0.015,0.015,0.018,0.022,0.026,0.018,0.018,0.022,0.026,0.029,0.029,0.029,0.033,0.033,0.037,0.048,0.048,0.055,0.066,0.062,0.062,0.099,0.099,0.114,0.139,0.147,0.158,0.158,0.161,0.161,0.172,0.172,0.161,0.18,0.183,0.18,0.198,0.198,0.198,0.209,0.209,0.216,0.22,0.224,0.242,0.275,0.275,0.3,0.297,0.297,0.319,0.322,0.348,0.348,0.363,0.374,0.425,0.443,0.447,0.425,0.506,0.583,0.59,0.594,0.649,0.711,0.7,0.757,0.77
Georgia,GEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.002,0.002,0.003,0.004,0.003,0.003,0.004,0.004,0.011,0.013,0.011,0.015,0.016,0.021,0.022,0.021,0.025,0.029,0.036,0.037,0.048,0.049,0.058,0.061,0.064,0.073,0.074,0.08,0.082,0.087,0.091,0.098,0.111,0.123,0.13,0.152,0.155,0.178,0.181,0.21,0.235,0.273,0.309,0.317,0.306,0.3,0.333,0.298,0.339,0.38,0.382,0.404,0.396,0.41,0.465,0.505,0.456,0.418,0.446,0.41,0.164,0.14,0.127,0.138,0.169,0.186,0.222,0.219,0.317,0.395,0.433,0.467,0.637,0.766,0.862,0.965,1.166,1.318,1.509,1.545,1.631,1.651,1.979,1.738,0.953,0.995,1.443,1.522,1.706,2.052,2.179,2.476,2.756,2.984,3.195,3.379,3.687,4.18,4.587,5.022,5.364,5.64,5.874,6.064,6.374,6.844,7.287,7.734,8.17,8.551,8.799,9.17,9.64,10.241,10.782,11.247,11.685,12.291,12.762,13.195,13.65,13.761,14.296,14.035,14.299,14.504,14.634,15.774,15.575,15.728,16.319,16.196,15.948,15.872,15.277,9.916,6.068,2.29,4.054,4.426,4.939,4.311,4.5,3.725,3.348,3.732,4.272,5.014,6.093,6.362,5.309,6.136,6.208,7.805,8.254,8.013,8.939,9.756,10.068,10.173,10.063,10.887,10.575,11.056,11.093
Germany,DEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469,0.48,0.443,0.447,0.535,0.55,0.575,0.627,0.795,0.535,0.553,0.535,1.008,1.041,0.938,2.689,0.898,0.931,0.978,0.927,0.912,0.89,0.883,1.03,2.385,3.382,3.532,3.276,3.382,3.532,3.631,4.034,3.232,4.338,4.188,4.54,4.54,3.631,4.793,4.591,3.448,4.378,4.411,4.932,5.192,5.95,6.632,7.02,9.175,9.548,10.882,10.3,10.882,12.611,13.187,13.839,12.828,13.623,15.14,16.869,19.174,20.76,24.366,28.616,30.924,32.939,35.61,33.808,36.395,41.33,45.54,49.383,56.642,63.468,62.907,69.154,74.368,77.593,76.64,85.349,92.109,98.367,71.595,101.518,103.438,101.302,104.545,110.847,124.503,134.264,143.665,153.093,157.526,161.183,163.033,170.391,186.347,198.849,208.232,220.84,214.989,220.712,229.498,238.285,256.26,273.554,285.378,303.284,326.759,325.557,319.189,343.599,356.122,382.324,361.937,442.183,446.642,445.572,445.367,458.586,499.121,535.083,497.927,462.906,500.697,524.579,503.423,387.428,429.208,473.18,455.461,331.929,451.793,458.066,413.237,481.186,505.011,539.235,462.092,385.965,347.486,364.981,408.62,452.333,499.634,563.513,601.273,648.625,654.325,660.793,667.899,679.43,600.273,116.065,271.682,317.66,377.816,432.148,510.682,576.866,610.981,623.492,659.732,723.498,766.191,777.908,756.379,755.795,813.95,834.84,883.169,945.498,968.917,960.102,951.422,936.229,984.791,1052.001,1026.022,1037.237,1041.481,1085.738,1062.727,1002.447,1090.84,1052.609,1079.133,1117.888,1100.066,1048.523,1015.734,1011.605,1033.245,1044.118,1047.472,1032.443,1029.024,1008.792,1054.741,1016.87,969.474,959.367,943.185,939.897,959.653,931.487,923.467,895.402,898.938,915.242,898.835,899.858,885.633,865.471,877.498,850.23,852.858,788.286,831.13,807.614,812.816,833.804,794.738,798.085,801.745,785.986,754.811,707.491,647.252,678.799,665.605
Ghana,GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638,0.876,0.868,1.019,1.004,1.187,1.077,1.293,1.363,1.323,1.462,1.345,1.433,1.722,1.649,1.704,1.44,1.495,1.761,1.687,2.622,2.278,2.4,2.439,2.881,2.659,2.333,2.893,2.867,2.595,2.483,2.935,2.953,3.56,2.5,3.188,2.957,3.168,3.233,3.073,3.514,3.902,3.243,3.818,4.54,4.624,4.858,5.514,5.584,5.613,5.313,5.969,6.483,6.685,6.451,6.113,8.523,8.982,8.324,6.868,8.943,10.336,12.644,12.606,13.252,14.568,13.917,12.438,15.193,16.418,19.168,20.966,20.807
Greece,GRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0.084,0.194,0.202,0.297,0.176,0.194,0.15,0.165,0,0,0,0.004,0,0,0,0.004,0,0,0,0,0.004,0,0,0,0.37,0.326,0.333,0.311,0.374,0.363,0.462,0.242,0.418,0.418,0.333,0.399,0.355,0.278,0.26,0.429,0.729,0.561,0.718,0.905,0,1.337,0.011,0.022,0.066,0.092,0.125,0.106,0.678,0.744,0.678,0.92,1.297,1.979,1.821,2.316,2.374,2.703,2.854,2.729,2.681,2.3,2.831,2.912,3.366,3.586,2.842,0.251,0.237,0.135,0.227,0.213,0.11,0.066,0.124,0.168,1.351,1.64,4.128,4.575,4.797,4.885,5.082,5.953,6.286,6.814,7.447,8.121,9.392,9.808,10.149,12.239,13.202,16.999,18.621,19.504,22.286,25.434,24.126,27.75,31.477,37.131,36.062,38.67,42.656,46.657,47.678,50.819,50.889,50.125,51.509,54.789,56.285,59.772,58.274,62.576,67.052,73.231,83.438,83.408,84.976,84.285,86.43,86.963,89.115,93.802,98.622,97.935,102.973,105.362,105.001,109.067,109.485,113.889,112.42,114.546,111.08,104.32,97.354,94.505,91.393,81.713,78.636,74.928,71.361,74.843,71.781,65.759,55.62,57.556,59.663
Greenland,GRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.099,0.106,0.121,0.103,0.209,0.143,0.161,0.227,0.234,0.224,0.293,0.264,0.33,0.315,0.344,0.388,0.418,0.542,0.407,0.381,0.469,0.553,0.557,0.557,0.506,0.22,0.722,0.392,0.572,0.564,0.528,0.517,0.363,0.568,0.509,0.326,0.234,0.546,0.473,0.625,0.61,0.596,0.546,0.496,0.534,0.597,0.618,0.597,0.595,0.668,0.618,0.58,0.649,0.64,0.644,0.663,0.654,0.677,0.592,0.679,0.726,0.58,0.563,0.523,0.526,0.527,0.544,0.545,0.555,0.537,0.567,0.592
Grenada,GRD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.015,0.015,0.022,0.018,0.026,0.015,0.022,0.022,0.029,0.037,0.04,0.048,0.044,0.048,0.048,0.055,0.037,0.048,0.048,0.048,0.051,0.048,0.048,0.059,0.062,0.062,0.062,0.062,0.066,0.073,0.095,0.103,0.106,0.11,0.117,0.121,0.143,0.15,0.154,0.169,0.176,0.194,0.191,0.194,0.205,0.216,0.205,0.216,0.231,0.238,0.253,0.253,0.26,0.253,0.271,0.304,0.234,0.26,0.267,0.278,0.308,0.33,0.289,0.33,0.34
