country,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Slovenia,SVN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.015,0.028,0.043,0.068,0.117,0.166,0.221,0.264,0.328,0.404,0.505,0.617,0.721,0.834,0.955,1.086,1.242,1.402,1.573,1.75,1.924,2.113,2.307,2.838,0,0,0,0,0,3.219,3.725,4.264,5.047,5.901,6.776,7.737,8.673,9.73,10.925,12.234,13.467,14.6,15.633,16.589,17.585,18.626,19.654,20.799,21.884,23.022,24.337,0,0,24.383,24.395,25.058,26.367,28.185,30.235,32.578,34.829,36.96,39.098,41.222,43.756,46.659,49.979,53.582,57.132,61.203,65.65,70.312,75.096,80.417,86.447,92.652,98.799,105.008,111.648,118.532,127.533,137.228,146.3,157.138,168.015,179.356,191.052,202.411,215.104,228.907,242.466,257.208,270.732,285.299,300.664,316.338,332.707,348.663,365.199,381.655,396.749,410.723,424.605,438.851,453.487,468.842,484.841,501.348,517.387,532.8,547.854,564.156,580.721,596.992,613.697,630.63,647.808,665.151,683.429,699.633,716.093,732.452,748.211,763.34,776.901,790.546,805.005,819.621,834.141,848.181,861.036,874.096,886.81
Solomon Islands,SLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.011,0.022,0.033,0.044,0.055,0.066,0.077,0.092,0.106,0.121,0.139,0.165,0.191,0.224,0.26,0.297,0.337,0.385,0.44,0.506,0.572,0.63,0.692,0.773,0.835,0.945,1.048,1.183,1.304,1.447,1.59,1.74,1.894,2.056,2.213,2.374,2.521,2.678,2.84,3.012,3.195,3.386,3.583,3.789,4.005,4.221,4.444,4.679,4.924,5.181,5.456,5.738,6.027,6.328,6.636,6.954,7.284,7.628,7.977,8.35,8.68,8.973,9.263,9.548,9.838,10.131,10.42,10.722,11.021
Somalia,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.095,0.143,0.191,0.238,0.304,0.374,0.447,0.531,0.619,0.703,0.791,0.898,1,1.136,1.268,1.407,1.634,1.788,1.949,2.165,2.352,2.587,2.851,3.18,3.682,4.162,4.961,5.518,6.005,6.819,7.094,7.812,8.746,9.46,10.318,11.241,12.234,13.238,14.19,14.972,15.676,16.342,16.968,17.586,18.172,18.747,19.282,19.787,20.275,20.751,21.249,21.806,22.367,22.928,23.492,24.056,24.664,25.265,25.862,26.474,27.086,27.694,28.325,28.955,29.585,30.223,30.86,31.498,32.135,32.732,33.383,34.03
South Africa,ZAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.059,0.106,0.154,0.234,0.366,0.663,0.96,1.44,3.239,5.672,9.01,13.267,18.045,24.094,29.612,31.943,35.852,41.678,49.46,58.228,68.257,79.721,92.373,105.38,120.355,137.334,153.675,171.025,190.008,208.408,226.919,248.731,272.07,294.292,317.431,343.097,368.51,390.297,416.74,444.516,473.469,503.899,533.46,563.083,593.852,622.574,648.142,671.598,696.929,725.8,757.957,793.208,830.025,868.724,908.881,950.398,994.726,1043.149,1091.913,1146.48,1202.348,1258.392,1314.226,1371.324,1431.91,1492.941,1558.083,1628.966,1699.962,1773.86,1856.796,1944.059,2033.71,2129.963,2224.436,2322.28,2424.4,2530.07,2639.795,2759.341,2887.481,3015.716,3149.476,3287.43,3430.573,3580.191,3748.594,3920.148,4093.5,4270.044,4455.045,4647.95,4847.685,5049.561,5268.228,5496.426,5753.501,6033.934,6325.837,6641.43,6965.291,7295.788,7624.453,7967.107,8307.818,8620.749,8946.775,9248.101,9568.446,9907.144,10268.837,10632.57,11017.793,11395.055,11769.946,12148.253,12519.877,12876.399,13280.809,13730.116,14146.317,14593.088,15058.132,15553.304,16033.876,16496.875,16962.783,17421.738,17880.365,18352.232,18798.453,19255.426,19694.805,20130.041,20595.473,21030.299,21455.93,21859.98
South Korea,KOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.009,0.019,0.032,0.047,0.065,0.091,0.123,0.149,0,0.176,0.207,0.247,0.29,0.335,0.388,0.444,0.532,0.628,0.727,0.841,0.972,1.095,1.226,1.38,1.562,1.803,2.087,2.421,2.778,3.255,3.878,4.68,5.574,6.561,7.517,8.528,8.531,9.019,9.916,11.587,13.763,15.947,18.871,22.333,27.027,32.185,38.63,46.185,54.399,63.408,74.629,87.169,101.618,118.88,139.963,162.158,187.136,217.118,252.232,289.429,331.897,385.613,444.147,504.394,577.369,652.919,734.585,827.69,933.149,1046.269,1179.143,1313.667,1453.257,1594.039,1743.173,1903.873,2072.631,2248.928,2434.286,2645.24,2868.75,3119.261,3394.949,3694.855,4025.029,4380.724,4764.389,5185.385,5630.353,6008.391,6418.909,6858.89,7314.521,7790.585,8275.798,8767.188,9265.876,9769.354,10291.062,10823.714,11361.534,11955.873,12579.315,13207.258,13841.839,14471.206,15105.383,15743.297,16397.834,17068.004,17714.104,18311.74,18927.814,19528.814
South Sudan,SSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.106,0.169,0.238,0.306,0.384,0.458,0.554,0.662,0.776,0.889,1.004,1.128,1.267,1.422,1.624,1.844,2.109,2.368,2.716,3.12,3.535,3.982,4.434,4.907,5.259,5.572,5.889,6.175,6.472,6.784,7.087,7.405,7.731,8.022,8.361,8.715,8.994,9.397,9.71,10.144,10.55,10.914,11.164,11.509,11.865,12.232,12.682,13.072,13.495,13.955,14.484,15.158,15.911,16.863,17.775,18.774,19.947,21.186,22.477,23.79,25.071,26.401,27.845,29.366,31.278,32.982,34.437,36.173,37.954,39.647,41.491,43.324
Spain,ESP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.011,0.015,0.018,0.022,0.044,0.081,0.106,0.154,0.191,0.293,0.436,0.608,0.81,1.085,1.367,1.627,1.92,2.246,2.741,3.25,3.785,4.437,4.987,5.54,6.295,7.145,8.295,9.926,11.857,13.861,16.048,18.481,20.815,23.12,25.41,27.967,30.627,33.265,36.34,39.278,42.539,45.675,48.793,52.084,55.652,59.434,63.189,67.161,71.576,76.508,81.89,87.793,93.663,99.423,105.516,111.657,118.091,124.913,132.252,140.192,148.491,156.61,165.345,173.948,183.251,192.796,202.169,212.794,224.013,235.819,248.155,260.331,273.323,286.895,300.756,314.851,329.635,344.801,359.695,374.424,390.407,407.825,425.127,440.438,458.304,474.155,490.888,506.815,520.871,535.717,550.659,567.872,586.262,605.315,623.693,645.139,666.648,690.617,714.254,736.784,757.96,776.667,796.912,819.367,827.422,832.667,845.888,861.602,883.22,904.729,927.787,951.636,977.427,1005.694,1033.781,1064.953,1097.667,1133.422,1166.458,1199.573,1237.175,1276.107,1315.831,1356.103,1398.436,1448.649,1504.522,1556.601,1605.467,1659.073,1719.049,1777.792,1842.116,1913.136,1990.754,2077.147,2174.165,2270.902,2387.668,2516.127,2660.843,2815.8,2988.466,3169.52,3367.266,3562.094,3761.608,3964.355,4178.267,4384.363,4592.961,4796.397,4994.064,5193.995,5383.108,5572.616,5770.074,5994.959,6225.459,6465.69,6714.322,6954.369,7206.668,7472.704,7726.201,7992.033,8266.639,8564.713,8874.784,9186.593,9518.543,9854.875,10207.886,10576.224,10935.877,11303.276,11639.163,11935.664,12218.601,12502.4,12780.46,13032.4,13286.58,13557.349,13816.978,14090.569,14359.17,14609.831,14823.457,15053.726,15299.339
Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.627,3.173,5.111,7.177,8.961,10.624,12.042,14.361,16.31,18.365,20.622,22.955,25.516,28.048,30.319,32.975,35.635,38.58,41.818,46.133,49.726,52.92,56.457,60.142,63.071,65.964,68.763,71.674,75.109,78.918,82.307,86.312,90.779,95.634,99.486,103.403,107.063,111.09,114.547,117.994,121.825,125.963,131.069,136.045,141.48,147.294,154.265,161.785,169.521,178.038,188.172,198.498,209.446,220.399,232.546,244.482,256.274,268.426,280.413,293.358,306.409,321.295,337.093,351.604,369.024,388.711,411.698,434.571,454.668,475.9,496.525,516.643,533.97
Sudan,SDN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504,1.166,1.861,2.623,3.372,4.222,5.045,6.102,7.285,8.537,9.783,11.052,12.412,13.95,15.653,17.876,20.298,23.216,26.061,29.893,34.339,38.904,43.831,48.801,54.006,57.889,61.327,64.811,67.958,71.225,74.652,77.982,81.481,85.052,88.254,91.974,95.857,98.918,103.348,106.779,111.548,116.014,120.004,122.75,126.576,130.527,134.611,139.618,143.978,148.717,153.993,159.993,167.604,176.095,186.929,197.457,208.968,222.493,236.63,251.393,266.419,281.087,296.301,313.308,330.844,352.034,372.071,392.564,414.319,436.091,456.619,478.804,500.817
Suriname,SUR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0.447,0.714,1.026,1.363,1.674,2.015,2.389,2.708,3.074,3.506,3.935,4.43,4.961,5.566,6.361,7.456,8.79,10.241,11.761,13.37,15.084,16.828,18.935,20.536,22.555,24.551,26.449,28.841,31.133,33.503,35.531,37.402,38.774,40.326,41.922,43.678,45.435,47.309,49.161,50.898,52.921,54.952,56.99,59.032,61.092,63.175,65.279,67.384,69.507,71.699,74.062,75.622,77.16,78.715,80.304,82.043,83.799,85.73,87.721,90.091,92.846,95.338,98.486,101.686,104.4,107.321,109.747,111.836,114.472,117.39,121.073,124.659
Sweden,SWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0.077,0.117,0.158,0.238,0.297,0.396,0.484,0.564,0.645,0.784,0.978,1.18,1.396,1.612,1.839,2.176,2.492,2.968,3.58,4.093,4.847,5.599,6.566,7.552,8.537,9.574,10.655,11.769,12.806,14.029,15.118,16.459,17.891,19.602,21.339,23.211,25.487,27.916,30.488,32.668,34.881,37.71,40.462,43.609,46.826,50.376,54.205,57.957,61.76,66.007,70.964,75.911,81.191,86.441,91.721,97.613,103.567,109.722,116.577,123.876,133.011,142.182,150.704,159.629,169.434,179.76,189.923,201.216,213.989,227.744,240.414,253.531,266.324,280.512,296.465,311.45,326.552,342.484,349.387,357.503,365.3,375.842,381.975,392.102,404.396,419.039,432.158,444.928,462.802,479.047,498.417,517.349,536.294,555.031,574.548,596.28,619.144,644.192,673.134,699.269,728.569,747.044,762.085,775.108,790.943,803.386,807.935,825.311,850.403,881.204,908.036,936.692,970.129,1004.649,1037.198,1071.692,1110.788,1154.163,1193.006,1235.077,1277.466,1326.636,1375.436,1426.708,1482.021,1542.389,1604.952,1677.469,1746.399,1824.005,1910.386,2002.673,2087.182,2171.885,2259.174,2338.997,2419.757,2507.998,2593.739,2673.215,2758.083,2829.797,2899.186,2961.443,3019.711,3077.019,3139.383,3201.393,3261.087,3318.513,3374.033,3431.543,3489.283,3546.85,3604.411,3664.426,3723.932,3787.313,3845.696,3904.498,3960.479,4015.409,4071.247,4127.933,4185.225,4241.742,4295.617,4349.355,4402.349,4453.216,4500.455,4553.575,4602.786,4649.499,4694.701,4738.174,4781.593,4825.006,4867.463,4909.5,4950.506,4987.192,5025.717,5063.768
Switzerland,CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.352,0.656,1.081,1.55,2.019,2.59,3.287,3.975,4.65,5.419,6.163,7.061,8.171,9.446,10.684,11.853,13.132,14.627,16.045,17.4,18.848,20.518,22.083,23.812,25.725,27.689,29.733,31.818,34.075,36.38,38.923,41.799,45.32,48.79,51.666,55.249,59.097,63.307,67.747,72.496,77.618,83.294,88.478,93.714,99.386,105.347,111.587,118.483,126.481,134.487,142.555,150.345,158.955,167.716,176.968,185.395,194.32,202.802,208.91,214.655,219.261,226.494,230.96,237.112,244.777,252.01,259.547,267.003,275.599,284.562,294.826,304.382,314.476,324.699,334.266,343.822,353.297,363.217,373.681,384.14,396,404.311,410.936,416.775,422.947,427.397,429.019,434.783,444.229,454.44,462.969,473.202,485.5,496.725,507.058,519.652,533.266,550.327,568.021,584.306,600.908,620.406,640.767,664.891,693.961,722.09,752.419,783.909,816.428,852.409,890.456,930.701,972.589,1015.505,1061.707,1103.134,1142.186,1182.623,1223.661,1265.831,1305.696,1346.187,1384.999,1421.585,1461.608,1500.737,1540.517,1582.764,1622.969,1663.632,1703.051,1747.212,1793.349,1839.367,1882.973,1925.639,1969.047,2013.146,2056.181,2100.795,2145.232,2188.846,2233.927,2277.388,2322.034,2367.266,2413.044,2458.412,2501.775,2546.48,2590.01,2635.053,2676.034,2718.283,2761.466,2800.694,2839.42,2878.598,2916.771,2953.638,2990.365,3024.6,3060.387,3095.767
Syria,SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.015,0.029,0.04,0.055,0.084,0.145,0.207,0.265,0.287,0.309,0.363,0.4,0.418,0.436,0.458,0.483,0.509,0.538,0.952,1.332,1.808,2.32,2.898,4.542,6.545,8.526,10.694,12.919,16.138,19.199,22.399,26.005,30.366,34.039,38.95,43.553,49.507,56.739,63.389,72.264,80.02,87.905,97.559,108.731,122.468,137.1,152.281,174.766,195.493,222.027,246.392,274.166,307.015,336.405,367.478,403.421,440.1,474.371,511.417,553.617,596.179,641.401,687.051,733.133,780.261,829.518,882.676,937.827,991.998,1042.949,1083.299,1138.277,1189.563,1240.314,1293.978,1360.638,1428.394,1491.362,1553.084,1611.92,1657.77,1691.813,1722.756,1751.359,1778.296,1806.739,1839.164,1867.841,1894.154,1921.371,1949.006
Taiwan,TWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.055,0.169,0.249,0.359,0.535,0.791,1.008,1.227,1.48,1.755,2.114,2.524,3.012,3.627,4.305,5.045,5.899,6.819,7.834,9.219,11.018,13.161,16.07,19.115,21.87,25.443,29.275,33.269,37.758,42.51,47.438,51.64,55.832,60.075,63.849,67.443,71.639,75.812,80.176,84.91,90.16,96.059,103.241,111.008,118.944,125.362,131.787,136.418,138.605,141.467,145.086,149.625,154.097,157.881,162.789,169.181,175.653,182.14,189.337,197.022,205.205,214.775,225.766,237.64,250.169,264.333,279.442,296.349,314.194,333.655,355.625,379.766,406.057,434.791,466.266,502.137,542.382,581.692,625.146,681.246,742.376,813.404,889.17,972.684,1047.736,1123.121,1206.259,1291.124,1375.858,1470.191,1568.397,1681.491,1804.617,1928.801,2062.405,2204.594,2358.401,2519.575,2688.462,2865.256,3055.813,3255.985,3463.793,3690.693,3920.47,4157.796,4406.044,4663.927,4930.387,5206.546,5486.346,5752.94,6005.445,6275.593,6551.876,6824.615,7098.488,7374.859,7650.728,7930.458,8215.705,8499.121,8773.075,9044.864,9336.065,9613.967
Tajikistan,TJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.002,0,0,0.003,0.005,0.007,0.01,0.013,0.015,0.018,0.021,0.03,0.04,0.049,0.061,0.073,0.09,0.108,0.124,0.144,0.167,0.196,0.225,0.263,0.302,0.348,0.397,0.447,0.505,0.564,0.628,0.694,0.763,0.836,0.914,1.003,1.101,1.204,1.325,1.449,1.59,1.735,1.902,2.089,2.306,2.552,2.804,3.048,3.287,3.552,3.789,4.059,4.362,4.667,4.988,5.303,5.63,6.001,6.403,6.766,7.099,7.454,7.781,7.911,8.023,8.124,8.234,8.369,8.517,8.694,8.868,9.121,9.435,9.783,10.158,10.668,11.281,11.971,12.743,13.676,14.732,15.942,17.18,18.486,19.809,21.394,22.787,23.546,24.339,25.488,26.703,28.067,29.709,31.456,33.441,35.653,38.049,40.614,43.329,46.292,49.653,53.339,57.372,61.678,66.205,70.919,75.782,80.889,86.367,92.195,98.379,104.909,111.742,118.77,126.091,133.794,141.973,150.583,159.563,168.891,178.7,188.885,199.416,210.31,221.292,232.704,243.905,255.316,266.89,278.567,291.152,303.194,315.008,327.764,340.423,352.388,362.046,369.355,374.525,376.88,379.326,382.149,384.299,386.796,389.313,391.547,393.835,395.712,397.783,400.343,402.783,405.438,408.665,411.561,414.005,416.542,418.882,421.816,424.723,429.323,434.625,440.317,447.175,455.236,464.093,473.392,483.372,493.389
Tanzania,TZA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498,0.945,1.484,2.012,2.55,3.107,3.767,4.529,5.331,6.02,6.848,7.552,8.317,9.12,10.153,11.314,12.685,14.443,16.095,17.889,19.655,22.116,24.281,27.463,29.767,32.048,34.834,36.842,39.039,41.102,42.976,45.083,47.231,49.427,51.774,54.112,56.39,58.757,61.029,63.19,65.303,67.558,69.736,72.162,74.225,76.659,79.185,82.01,84.491,86.949,89.521,92.562,96.048,99.735,103.956,109.312,115.188,120.894,126.806,132.573,139.496,147.02,155.805,165.492,174.69,184.413,194.627,205.861,217.699,231.442,245.611,261.028,276.598
