,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
128,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.001,0.003,0.005,0.008,0.014,0.02,0.027,0.032,0.04,0.049,0.061,0.074,0.086,0.099,0.113,0.129,0.148,0.167,0.187,0.208,0.229,0.252,0.275,0.33799999999999997,,,,,,0.383,0.443,0.507,0.6,0.702,0.8059999999999999,0.9199999999999999,1.031,1.157,1.3,1.456,1.603,1.7389999999999999,1.863,1.9769999999999999,2.096,2.221,2.344,2.481,2.6109999999999998,2.747,2.904,,,2.91,2.911,2.99,3.146,3.364,3.609,3.8890000000000002,4.158,4.413,4.6690000000000005,4.923,5.226,5.573,5.97,6.401,6.826,7.313,7.845,8.403,8.975,9.611,10.332,11.074,11.809,12.552,13.346,14.169,15.245000000000001,16.405,17.492,18.791,20.095,21.456,22.861,24.227,25.753,27.413,29.046,30.823,32.455,34.213,36.067,37.958,39.933,41.861,43.85,45.833,47.795,49.183,50.666,51.96,53.217,54.544,56.097,57.767,59.525,60.737,62.258,63.925,65.691,67.58,69.621,71.372,73.435,75.491,78.096,79.778,82.2,84.607,86.82,88.971,91.078,93.317,95.332,97.435,99.835,102.312,104.719,107.024,109.316
129,MNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.579,0.879,1.1829999999999998,1.67,2.26,2.949,3.711,4.8469999999999995,6.192,7.484999999999999,8.876999999999999,10.847999999999999,12.449,14.494,16.451,18.404,20.555,23.035,25.717,28.564,31.596,34.872,38.344,42.085,46.14,50.53,55.491,61.254999999999995,67.532,74.387,81.002,87.714,94.68299999999999,101.108,110.106,119.701,130.184,141.677,152.136,161.927,173.887,184.83,194.023,201.888,209.725,217.66,225.275,232.897,240.385,247.817,255.621,263.818,271.749,280.25,288.765,298.046,310.004,321.922,334.948,348.72,370.088,405.088,448.56600000000003,478.192,501.474,527.103,561.238,606.554,653.809,690.886,729.143,767.037
130,MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.066,0.077,0.088,0.09899999999999999,0.16099999999999998,0.212,0.278,0.326,0.377,0.436,0.476,0.542,0.608,0.667,0.696,0.747,0.802,0.849,0.904,0.962,1.006,1.064,1.965,2.895,3.968,5.0489999999999995,6.192,7.5649999999999995,9.118,10.887,12.704,14.498,16.38,19.009999999999998,20.995,22.654,24.793,26.796,28.92,30.791,33.567,36.805,39.786,43.397,46.693,50.252,53.397999999999996,56.28,58.835,61.541,64.407,67.042,70.24,72.719,75.243,77.197,78.708,79.843,80.82,81.797,82.803,83.838,84.863,85.804,86.831,87.971,89.069,90.2,91.292,92.462,93.574,94.742,96.064,97.618,99.155,101.011,102.875,104.645,106.56099999999999,108.75,110.93,113.369,116.004,119.111,122.166,125.748,133.87,140.601,149.148,156.053,163.063,170.164,176.54,183.73,191.733
131,MRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.07,0.118,0.18,0.268,0.385,0.546,0.726,0.9239999999999999,1.158,1.433,1.862,2.261,2.708,3.177,3.661,4.17,4.687,5.244,5.827,6.432,7.062,7.696,8.579,9.517,10.389,11.045,11.419,14.661999999999999,17.846,20.649,21.503,22.371,23.276,24.203,25.159,26.174,27.237,28.314,29.384,30.48,31.594,32.766,34.015,35.305,36.69,38.127,39.677,41.435,43.269,45.281,47.375,49.605000000000004,52.053,54.222,56.788,59.79,62.417,65.837,69.501,73.275,77.393,81.848,86.382
132,MSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.008,0.015,0.019,0.026000000000000002,0.033,0.04,0.047,0.062,0.077,0.092,0.107,0.122,0.133,0.144,0.16999999999999998,0.196,0.222,0.237,0.255,0.27299999999999996,0.295,0.317,0.34299999999999997,0.372,0.40099999999999997,0.43,0.45899999999999996,0.488,0.517,0.546,0.575,0.608,0.641,0.678,0.711,0.74,0.777,0.803,0.829,0.877,0.914,0.962,1.002,1.042,1.082,1.13,1.174,1.233,1.27,1.31,1.358,1.406,1.461,1.49,1.519,1.548,1.57,1.592,1.613,1.634
133,MUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202,0.341,0.517,0.704,0.891,1.0190000000000001,1.239,1.459,1.668,1.892,2.072,2.259,2.512,2.721,3.029,3.333,3.608,4.106,4.744,5.316,5.814,6.21,6.899,7.577,8.269,8.859,9.478,10.119,10.749,11.409,11.999,12.541,13.043,13.64,14.267,14.974,15.773,16.704,17.558,18.61,20.072,21.593,23.3,25.073,26.695999999999998,28.524,30.473,32.47,34.639,37.065,39.754,42.616,45.5,48.559,51.648,54.942,58.569,62.255,66.022,69.73,73.643,77.56,81.524,85.591,89.797,94.007,98.353,102.889,107.348,111.869,115.676,119.767,124.016
134,MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235,0.494,0.7849999999999999,1.1019999999999999,1.451,1.8619999999999999,2.31,2.771,3.183,3.643,4.0809999999999995,4.454,4.8149999999999995,5.162,5.492,5.84,6.269,6.635,7.023,7.404,7.858,8.36,8.906,9.477,10.026,10.604,11.186,11.823,12.493,13.129999999999999,13.84,14.443999999999999,15.036999999999999,15.612,16.168,16.724,17.276,17.821,18.362,18.925,19.665,20.453,21.24,22.122,23.024,23.931,24.851,25.766000000000002,26.668,27.561,28.419,29.192,30.048000000000002,30.966,31.868,32.717,33.565,34.484,35.482,36.495,37.463,38.519,39.585,40.731,41.772,42.855,44.061,45.291,47.014,48.651,50.522,52.6,54.694
135,MYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.024999999999999998,0.073,0.08399999999999999,0.132,0.242,0.367,0.45899999999999996,0.587,0.708,0.767,0.815,0.866,0.917,0.95,0.99,1.027,1.115,1.207,1.376,1.61,,1.6280000000000001,1.69,1.837,2.042,2.592,3.244,3.915,4.684,5.7940000000000005,7.208,9.212,11.795,14.301,17.265,20.665,24.043,27.85,31.965,35.636,38.344,40.139,41.729,43.462,45.268,47.316,49.661,51.574,53.278,55.846000000000004,58.03,58.69,60.009,61.112,61.724000000000004,62.329,63.014,64.204,65.424,69.079,74.299,80.67,87.169,94.173,101.603,109.166,112.679,116.511,119.694,123.895,128.57999999999998,133.357,139.185,146.584,154.964,164.798,174.926,185.456,194.594,209.18,225.843,243.744,261.249,280.294,299.739,323.637,346.258,369.518,396.824,424.85699999999997,455.735,486.377,524.425,559.219,595.549,635.651,676.529,719.398,769.482,823.751,889.536,962.497,1049.216,1137.252,1248.093,1358.7259999999999,1478.355,1588.137,1692.124,1815.002,1945.8919999999998,2077.927,2231.3109999999997,2400.989,2570.956,2741.122,2916.573,3109.42,3301.5389999999998,3500.8849999999998,3704.337,3917.3269999999998,4158.998,4404.048,4639.554,4876.371,5120.477,5382.684,5650.178,5919.427,6198.2880000000005,6489.359
136,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.055,2.205,3.594,5.166,6.785,8.507,10.277,12.094,13.757,15.362,17.374,19.162,21.044999999999998,23.016,25.328,27.666,29.93,32.634,35.397,38.237,41.019,44.374,46.942,50.62,54.471,58.522,62.738,66.893,71.004,74.68599999999999,78.418,82.371
137,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.502,0.9749999999999999,1.3739999999999999,1.894,2.594,3.759,4.825,5.5649999999999995,6.155,7.016,7.903,8.467,9.086,10.185,11.416,12.926,14.399000000000001,16.238,17.795,20.188,22.606,24.31,26.908,29.689,32.217,34.605,36.744,38.285,39.925,41.924,43.314,44.576,45.727,46.929,48.38,49.781,51.235,52.736,54.376,55.952,57.711,59.286,61.114,63.085,65.148,67.332,69.149,70.959,73.015,75.235,77.112,79.504,82.23,84.745,87.555,90.262,93.189,96.037,99.073,102.731,106.425,110.131,114.101,119.11,123.987,129.469,135.053,140.966,146.639,151.748,156.285,161.4
138,NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.052000000000000005,0.079,0.101,0.127,0.153,0.183,0.214,0.24,0.262,0.291,0.346,0.41200000000000003,0.5,0.595,0.687,0.823,0.9550000000000001,1.116,1.306,1.522,1.752,2.004,2.331,2.6189999999999998,2.952,3.283,3.646,4.059,4.535,5.101,5.781,6.523,7.481,8.468,9.458,10.352,11.345,12.328,13.362,13.961,14.527,15.052,15.65,16.227,16.785,17.424,18.068,18.764,19.446,20.133,20.779,21.464,22.208,23.0,23.691,24.362000000000002,25.072,25.864,26.816,27.976,29.293,31.137,33.215,35.471,37.677,39.822,42.072,43.875,46.388,49.205,52.244,55.302
139,NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.084,0.308,0.7070000000000001,1.077,1.564,2.136,2.44,2.913,3.455,4.1,4.976,5.943,6.91,7.841,8.779,9.661999999999999,10.34,10.974,11.674,12.37,13.158,14.136,15.111,15.932,16.767,17.756,18.998,20.361,22.017,23.398,25.036,26.597,28.235,29.719,31.976,33.661,35.841,38.278,40.85,43.547,46.559,49.743,53.465,57.03,60.433,64.543,68.718,74.062,81.32900000000001,93.07900000000001,105.97200000000001,118.796,125.422,137.522,159.042,191.294,232.68200000000002,282.214,344.449,391.801,446.991,497.496,545.719,615.905,683.94,749.751,815.145,874.85,944.256,1013.892,1087.084,1146.108,1216.529,1258.648,1297.505,1339.434,1385.699,1430.513,1510.975,1595.318,1693.208,1788.99,1875.483,1960.475,2057.322,2157.514,2247.433,2347.521,2442.358,2543.832,2633.782,2715.723,2802.997,2880.226,2991.6530000000002,3117.082,3226.148,3342.493,3465.473,3574.69,3691.623,3804.382,3909.982,4037.32,4161.142,4292.255,4421.014
140,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.011,0.018000000000000002,0.022,0.029,0.036000000000000004,0.043000000000000003,0.233,0.43400000000000005,0.7090000000000001,0.9950000000000001,1.31,1.702,2.079,2.497,3.098,3.5780000000000003,4.109,4.6690000000000005,5.328,6.171,7.12,7.9,8.86,9.94,11.171,12.457,13.86,15.365,16.969,18.797,20.745,22.672,24.894,27.727,30.354,32.063,34.085,36.22,38.331,40.328,42.174,44.159,46.415,48.846000000000004,51.086,52.554,54.598,56.584,58.957,61.239000000000004,63.757,66.512,69.359,72.473,75.866,79.463,83.184,87.106,91.096,95.431,99.809,104.07900000000001,108.497,113.048,117.413,121.858,126.32600000000001,131.132,135.682,140.287,145.032,150.463,155.869,161.33,166.529,171.752,176.5,181.88400000000001,187.434
141,NIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.008,0.012,0.016,0.02,0.024,0.028,0.032,0.036000000000000004,0.04,0.044,0.048,0.052000000000000005,0.056,0.06,0.064,0.068,0.07200000000000001,0.076,0.08,0.08700000000000001,0.094,0.101,0.108,0.115,0.122,0.129,0.136,0.14300000000000002,0.15,0.157,0.164,0.171,0.17500000000000002,0.179,0.183,0.187,0.191,0.198,0.202,0.20600000000000002,0.213,0.22,0.227,0.238,0.245,0.252,0.259,0.27,0.277,0.28400000000000003,0.292,0.3
142,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.869,6.738,10.387,13.718,16.854,19.972,23.735,27.905,33.852000000000004,38.502,43.225,47.442,51.15,54.675,59.471000000000004,63.875,69.547,73.632,77.036,80.883,85.1,89.141,93.38,97.751,102.694,107.673,113.004,118.145,122.886,128.305,134.515,140.824,147.511,154.722,162.695,170.723,178.853,187.863,196.88,206.3,215.918,225.705,236.565,247.176,257.461,269.369,280.691,292.152,303.771,315.397,327.891,340.993,353.927,367.205,381.839,396.151,410.452,425.749,441.915,458.509,476.565,495.141,514.062,533.98,554.814,576.893,601.816,629.366,655.19,679.724,702.122,710.776,725.304,747.284,769.455,792.688,819.959,847.157,877.751,911.343,945.671,983.6370000000001,1021.644,1062.911,1103.69,1148.646,1190.063,1228.632,1267.26,1304.525,1344.417,1388.416,1431.723,1472.424,1505.862,1542.987,1577.5810000000001,1612.508,1635.843,1650.4940000000001,1681.596,1726.199,1773.462,1823.961,1875.247,1930.2150000000001,1984.93,2040.194,2098.587,2159.573,2224.652,2289.06,2355.75,2422.868,2496.306,2572.125,2655.407,2746.552,2843.329,2943.733,3047.291,3153.973,3267.419,3383.221,3525.024,3665.69,3823.185,3988.445,4148.43,4300.955,4470.086,4633.692,4803.485,4990.492,5167.124,5331.234,5464.7210000000005,5602.078,5746.151,5893.131,6037.145,6188.625,6334.228,6495.892,6658.557,6829.668,7000.586,7171.4490000000005,7343.097,7516.298,7698.595,7873.88,8050.118,8220.972,8392.988,8570.134,8746.6,8926.497,9108.277,9286.136,9459.127,9631.874,9807.585000000001,9977.921,10160.28,10329.404,10494.886,10659.76,10817.228000000001,10981.03,11145.721,11307.924,11466.058,11618.567000000001,11755.252,11895.159,12020.517
143,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.018,0.022,,,,0.037,0.05499999999999999,0.08099999999999999,0.132,0.172,0.216,0.27499999999999997,0.348,0.41,0.476,0.575,0.6739999999999999,0.777,0.909,1.015,1.154,1.304,1.454,1.619,1.853,2.109,2.413,2.717,2.984,3.31,3.643,4.072,4.442,4.805,5.285,5.758,6.2780000000000005,6.897,7.531,8.084,8.714,9.326,9.982,10.642,11.459,12.485,13.39,14.61,15.698,16.841,18.09,19.383,20.797,22.321,23.882,25.666,27.41,29.092,31.038,33.258,35.335,37.75,40.216,42.678,45.584,48.643,51.768,55.154,58.54,62.589,66.744,70.639,74.882,79.121,83.28,87.428,91.653,96.435,102.151,107.914,113.853,119.932,126.809,133.727,141.436,149.885,157.781,161.276,165.728,171.019,176.321,179.696,186.178,192.971,200.698,208.293,214.654,223.322,231.776,241.297,250.024,258.11,266.753,275.932,285.41700000000003,295.199,305.64,317.4,327.878,340.39300000000003,346.903,351.716,356.342,361.785,366.664,370.676,377.749,388.376,399.359,409.766,418.198,427.674,437.359,447.142,457.024,468.438,480.39,491.748,502.934,514.742,527.829,541.164,555.224,570.189,586.359,602.749,622.289,641.593,662.707,684.901,712.88,740.046,769.441,799.933,827.623,858.225,891.557,924.866,957.491,992.116,1023.893,1055.698,1086.61,1118.557,1152.367,1184.653,1219.438,1252.645,1288.237,1322.385,1357.388,1390.846,1425.24,1461.178,1499.031,1537.489,1579.013,1620.638,1662.456,1705.047,1747.157,1790.655,1833.208,1877.108,1921.344,1964.607,2008.449,2054.037,2098.712,2141.793,2187.414,2232.161,2276.389,2320.905,2365.863,2411.357,2456.035,2500.2,2544.605,2587.398,2628.629,2669.657,2710.465
144,NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.055,0.084,0.121,0.161,0.205,0.253,0.308,0.367,0.433,0.514,0.595,0.683,0.782,0.9319999999999999,1.112,1.303,1.516,1.7690000000000001,2.168,2.395,2.593,2.8600000000000003,3.281,3.706,4.058,4.34,4.676,5.005,5.517,6.058,6.511,6.953,7.445,8.146,8.822000000000001,9.519,10.38,11.356,12.25,12.971,13.997,15.23,16.627,18.246,20.555,22.908,25.549,27.772000000000002,30.963,34.0,37.236000000000004,39.832,42.642,45.224000000000004,48.211,50.667,53.237,56.589,60.718,65.542,70.762,76.232,82.45,90.041,96.946,107.031,119.461,134.26,147.835,162.737,178.365,193.865
145,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.062,0.095,0.14300000000000002,0.191,0.257,0.323,0.41100000000000003,0.488,0.5720000000000001,0.671,0.774,0.877,0.991,1.105,1.219,1.344,1.469,1.594,1.719,1.844,1.969,2.13,2.288,2.446,2.604,2.729,2.854,2.975,3.089,3.199,3.305,3.408,3.511,3.61,3.702,3.786,3.867,3.944,4.01,4.076,4.138,4.182,4.226,4.27,4.31,4.354,4.394,4.438,4.486,4.537,4.592,4.643,4.698,4.753,4.808,4.859,4.913,4.966
146,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355,0.861,1.517,2.253,3.081,4.008,5.067,6.196,7.3759999999999994,8.614,9.977,11.289,12.711,14.202,15.704,17.247,18.855,20.478,22.248,24.124,26.147,28.323,30.763,33.504,36.545,39.714,43.147,46.686,50.548,54.633,58.784,63.049,67.951,72.56,77.422,81.636,86.718,91.65,96.688,101.305,105.848,109.977,113.535,117.034,120.595,124.431,128.421,132.51,136.782,141.278,145.993,150.887,155.752,159.991,163.53,167.076,171.059,175.21,179.386,183.767,188.013,192.475,197.234,202.234,207.33,212.701,218.17000000000002,223.79,229.322,234.773,240.275,245.88400000000001,254.453,262.623,271.943,280.494,289.561,298.954,308.629,318.934,329.11400000000003,339.433,350.96500000000003,362.72,373.918,386.135,399.22700000000003,412.91200000000003,426.91200000000003,440.539,454.012,468.269,482.449,497.498,513.688,531.888,550.648,568.918,588.167,608.48,626.504,642.998,660.477,677.038,695.308,713.306,732.643,754.501,777.447,801.612,827.061,852.514,878.017,904.199,932.366,960.127,988.027,1016.03,1045.334,1076.612,1106.47,1137.935,1170.181,1204.56,1239.102,1275.343,1311.179,1348.602,1385.932,1422.342,1459.85,1494.47,1529.28,1563.545,1599.489,1634.729,1670.167,1705.979,1740.132,1775.819,1811.523,1848.402,1882.6390000000001,1916.957,1949.169
147,OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.037,0.066,0.202,0.363,0.597,0.8310000000000001,2.923,5.011,7.121,9.455,16.706,25.027,33.527,41.317,49.033,55.075,61.088,66.818,74.344,82.397,91.016,100.84100000000001,110.243,120.76,130.746,141.968,153.563,165.456,178.681,196.065,214.8,232.90800000000002,250.962,269.407,291.392,315.282,337.686,364.528,398.884,427.907,459.504,499.671,544.739,591.92,636.172,687.321,744.3050000000001,807.019,872.27,938.167,1005.543,1071.282,1140.513,1206.6480000000001,1265.8700000000001,1331.299,1402.167,1474.153
148,PAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634,1.2890000000000001,2.011,3.036,8.391,15.004000000000001,21.987000000000002,29.094,36.312,43.749,52.561,61.666,71.89,81.811,93.737,106.087,119.657,135.257,151.296,168.126,185.252,203.428,224.26999999999998,244.483,264.987,284.428,303.331,323.339,344.726,367.914,390.703,415.023,441.074,469.20799999999997,501.14,535.373,572.563,612.585,655.1419999999999,701.956,751.015,804.004,861.611,921.928,989.755,1057.232,1129.247,1206.423,1290.441,1374.055,1467.594,1561.382,1658.123,1757.512,1861.452,1966.853,2079.757,2197.248,2326.872,2461.564,2605.115,2760.517,2914.439,3069.858,3223.767,3378.418,3533.304,3684.8289999999997,3841.358,4007.791,4203.583,4419.741,4624.802,4830.863,5031.466,5254.916,5455.116
